CMH,LAX,42460
CMH,LGA,54049
CMH,LGB,758
CMH,MIA,16137
CMH,NYC,22
CMH,OAK,8718
CMH,ONT,7752
CMH,RSW,13642
CMH,SFO,21780
CMH,SJC,8087
CMH,SNA,9877
CMH,SWF,725
CMH,TPA,54030
CMH,WAS,5
CMH,MDW,51698
CMH,MHT,5159
CMH,ORD,60207
CMH,PVD,6926
CMH,MCO,28147
CMH,MSP,8785
CMH,EFD,78
CMH,MCI,4483
CMH,DAL,5037
CMH,PHX,22306
CMH,DEN,12986
CMH,LAS,18446
CMH,PHL,9203
CMH,SAN,4860
CMH,STL,5173
CMH,MSY,388
CMH,SEA,5700
CMH,SLC,180
COS,DCA,9055
COS,DFW,26097
COS,EWR,5569
COS,HPN,110
COS,IAD,10263
COS,ISP,33
COS,JFK,330
COS,LAX,16975
COS,LGA,2391
COS,LGB,790
COS,NYC,7
COS,OAK,1545
COS,ONT,3941
COS,SFO,6236
COS,SJC,5166
COS,SNA,4151
COS,WAS,13
COS,EFD,99
COS,HOU,439
COS,IAH,7268
COS,MCI,773
COS,MCO,926
COS,SWF,73
COS,MDW,1527
COS,MHT,173
COS,ORD,6797
COS,PVD,172
COS,FLL,49
COS,MIA,358
COS,DAL,50
COS,PHX,2547
COS,DTW,128
COS,SEA,405
COS,LAS,1116
CRP,DAL,19887
CRP,DFW,14878
CRP,HOU,14449
CRP,IAH,6554
CRP,EFD,28
CVG,DCA,25772
CVG,DFW,32008
CVG,DTT,12
CVG,DTW,2247
CVG,EWR,32235
CVG,FLL,27138
CVG,HOU,3195
CVG,HPN,2888
CVG,IAD,7128
CVG,IAH,13950
CVG,ISP,940
CVG,JFK,6452
CVG,LAX,35533
CVG,LGA,43716
CVG,LGB,171
CVG,MIA,16794
CVG,NYC,163
CVG,OAK,1316
CVG,ONT,2838
CVG,RSW,1066
CVG,SFO,27324
CVG,SJC,3293
CVG,SNA,5990
CVG,SWF,942
CVG,TPA,28101
CVG,WAS,27
CVG,MDW,3244
CVG,MHT,3266
CVG,ORD,48003
CVG,PVD,5849
CVG,MCO,1935
CVG,MSP,137
CVG,DAL,399
CVG,EFD,9
CVG,MCI,700
CVG,PIE,4269
CVG,PHX,8044
CVG,SEA,327
CVG,LAS,797
DAB,DCA,216
DAB,EWR,8851
DAB,IAD,127
DAB,ISP,536
DAB,JFK,2880
DAB,LGA,3043
DAB,NYC,35
DAB,SWF,445
DAB,WAS,7
DAB,MHT,110
DAB,PVD,336
DAB,HPN,237
DAL,ELP,54438
DAL,HOU,232763
DAL,HRL,24597
DAL,IAH,32021
DAL,LBB,49457
DAL,LIT,37301
DAL,MAF,40914
DAL,MSY,73998
DAL,OKC,20737
DAL,SAT,115794
DAL,TUL,37223
DAL,LAX,34885
DAL,MCI,36985
DAL,PHX,30020
DAL,STL,34841
DAL,JAN,1416
DAL,LAS,29224
DAL,MCO,19641
DAL,SAN,17586
DAL,MDW,32454
DAL,DCA,17948
DAL,DEN,25922
DAL,DTW,5136
DAL,EFD,61
DAL,EWR,3111
DAL,FLL,9884
DAL,GSO,80
DAL,IAD,1142
DAL,IND,5305
DAL,JAX,3073
DAL,LGA,23362
DAL,MFE,208
DAL,MIA,545
DAL,OAK,9345
DAL,OMA,3896
DAL,ONT,4343
DAL,PBI,522
DAL,PDX,5992
DAL,PIT,3871
DAL,RDU,5727
DAL,RNO,1799
DAL,SDF,2423
DAL,SEA,7973
DAL,SFO,13355
DAL,SJC,7022
DAL,SLC,4043
DAL,SMF,5300
DAL,SNA,4770
DAL,TPA,12762
DAL,TUS,1333
DAL,MHT,1153
DAL,ORD,1847
DAL,PVD,1439
DAL,ISP,764
DAL,MEM,3412
DAL,PHL,5325
DAL,RSW,806
DAL,TYS,32
DAL,DAY,186
DAL,HPN,66
DAL,JFK,151
DAL,MKE,4179
DAL,MSP,3469
DAL,ORF,1216
DAL,RIC,793
DAL,SWF,2
DAL,PHF,62
DAL,EGE,1
DAL,PNS,491
DAL,GSP,939
DAL,DSM,260
DAL,ICT,741
DAL,GRR,481
DAL,LGB,94
DAL,SAV,6
DAL,VPS,51
DAL,ECP,510
DAL,GPT,2
DAL,GEG,62
DAY,DCA,17942
DAY,EWR,11441
DAY,FLL,6362
DAY,HPN,1298
DAY,IAD,2933
DAY,ISP,538
DAY,JFK,1008
DAY,LAX,15486
DAY,LGA,16278
DAY,LGB,118
DAY,MIA,5208
DAY,OAK,285
DAY,ONT,1958
DAY,SFO,3489
DAY,SJC,691
DAY,SNA,3347
DAY,SWF,343
DAY,TPA,14614
DAY,DFW,19145
DAY,MDW,2368
DAY,MHT,1795
DAY,ORD,9611
DAY,PVD,1797
DAY,MCO,1345
DAY,PIE,72
DAY,WAS,1
DAY,LAS,341
DAY,NYC,1
DAY,HOU,24
DAY,IAH,157
DCA,PBI,41800
DCA,DEN,73424
DCA,DFW,101881
DCA,DSM,13849
DCA,DTW,66482
DCA,EFD,222
DCA,ELP,9834
DCA,EWR,34984
DCA,FLL,89927
DCA,GSO,4206
DCA,GSP,6083
DCA,HOU,15291
DCA,HPN,9483
DCA,HSV,20089
DCA,IAH,59393
DCA,IND,39737
DCA,ISP,1444
DCA,JAN,8369
DCA,JAX,35700
DCA,JFK,24687
DCA,LAS,36768
DCA,LAX,65903
DCA,LGA,241931
DCA,LGB,1495
DCA,LIT,11350
DCA,MCI,51960
DCA,MCO,111792
DCA,MDW,30743
DCA,MEM,27295
DCA,MHT,14436
DCA,MIA,88665
DCA,MKE,40548
DCA,MOB,183
DCA,MSN,12679
DCA,MSP,74607
DCA,MSY,50628
DCA,NYC,575
DCA,OAK,7523
DCA,OKC,13300
DCA,OMA,28286
DCA,ONT,8232
DCA,ORD,185559
DCA,PDX,22910
DCA,PHX,40045
DCA,PIT,18325
DCA,PNS,10938
DCA,PVD,34328
DCA,PWM,14684
DCA,RDU,37997
DCA,RNO,5452
DCA,ROC,11106
DCA,RSW,29964
DCA,SAN,34717
DCA,SAT,27430
DCA,SDF,16294
DCA,SEA,45429
DCA,SFO,48865
DCA,SJC,12076
DCA,SLC,25186
DCA,SMF,12256
DCA,SNA,15049
DCA,SRQ,5323
DCA,STL,50381
DCA,SWF,329
DCA,SYR,12811
DCA,TPA,75653
DCA,TUL,7216
DCA,TUS,14001
DCA,TYS,7892
DCA,MLB,1049
DCA,ORF,3732
DCA,SAV,7586
DCA,EYW,964
DCA,PHF,11
DCA,TLH,2313
